ID_encrypt,_Birth_Date_,Gender,_Country_of_Citizenship_,_Country_of_Birth_,_Preferred_Zip_Postal_Code_,_Local_Zip_Postal_Code_,_Group_1__Name_,_Group_1__Number_,_Education_1__Degree_Major_,_Offering_Enrollment_Date_,_Group_Payor_,_New_or_Returning_,Session,_Completion_Date_,Quarter_2,Quarter
0x018FDE4408B9374C922114DC6E74A251579CF6F0010A2C239224BEF58265E1986C08648E3B23E3AA08B2FC1838BA177468EC4AA04C1C6D512EA4044AAE3C3A9ABA,15 Apr 1994,M,Saudi Arabia,NULL,90024,NULL,Saudi Arabian Cultural Mission,G001009,NULL,20 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0165FF5319D0E04EAC2D03C36CAEFC05B95DF79D9F349A59451CAEC1EC4A48F15A20008C4B722E1C1A5D6D7F9A2E4573549A26FBCC2F48DD727E7EBA49E2670FD2,18 Dec 1988,F,Saudi Arabia,NULL,90024,90024,Saudi Arabian Cultural Mission,G001009,NULL,19 Sep 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01BA371563D52F32C399670BECFDB5C5DC9B7FF49840AC49BF2541048ECEC5FBD6A11BCB970247C6BABC99E43DCF68D013E001BDD7093FCB76589FD2E5E0DBB18A,01 Feb 1999,M,Saudi Arabia,Saudi Arabia,21434,NULL,NULL,NULL,NULL,16 Aug 2016,NULL,New,A,NULL,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x013FF9FC4DC0D8BCEC60559316C556AABE814EE3360B08052DC7F3ED71FB5222442516D21C7DFBEC06152CC34115171610F8C8FE4CF17FF6700E142E8F63A3B6C0,20 Jun 1998,F,Kuwait,Kuwait,90024,90024,Consulate General of the State of Kuwait,G001147,NULL,28 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x014296CDCCDEC4F97819712589DAAF8C4AAB3CD22A776018AAC11AF5BEFB85B5C03257B387578859040EB2AD87D679EC4F4B1B242470E4D57C75462766B31ADBBF,29 Mar 1998,F,Kuwait,NULL,NULL,NULL,Consulate General of the State of Kuwait,G001147,NULL,29 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01A412DA4079427A0788F88F3E6AC90E0EB226C31FA800A5AC46752693F6AA936C7CF72A766B7DE3E5616CF245CA529437FE4FD51330DA0BF3AC1DE8BA0D70E656,12 Oct 1998,F,Kuwait,NULL,90024,90024,Consulate General of the State of Kuwait,G001147,NULL,29 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x015DC7020192A302C86A982784FDD61C78C77C7A3C7242D8507C40493F10D3872DF1892F40E0010D5CF9BC1013B57E6B395036CD1072CB58A1E5F08D107FB87504,22 Mar 1985,M,Saudi Arabia,NULL,90048,NULL,Saudi Arabian Cultural Mission,G001009,NULL,03 Oct 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01D27FA35200994AF3E88BB83252DD4E9426F4761910214B89BBBA1A018B5D86561D4E4CBF768679FFDF035DBE1E52379A1ECDBEBFFE53A4181A591D1374AB065F,07 Aug 1989,M,Saudi Arabia,NULL,90024,NULL,Saudi Arabian Cultural Mission,G001009,NULL,26 Jul 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x011AC847348DFAB6E5B5C0CEE41DEF23460CCB19FAD29591D133DD3E8A063BA04A288669793477165DD961DA8EFB7443F52061AFC0EC32DFC36A0C20B2E088B944,30 Mar 1984,F,Saudi Arabia,Saudi Arabia,90025,NULL,Saudi Arabian Cultural Mission,G001009,the Master's degree,29 Sep 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0178954242F4FAEE2B05DF73179E739EBBEA46A1F5CE10CEC323B74E16E5302A75D5FD1B886121F8E82B6AD40D2428D5B0182A28FBD0D333FEAE52FAE335BB4E34,19 Dec 1991,F,Saudi Arabia,NULL,90024,90024,Saudi Arabian Cultural Mission,G001009,NULL,22 Aug 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x014EEE1D53EDE6DB0D88D32E3E2659F9B3745EECFB03F3C22D3D93685F200C76EA0E183020B80F1D8C74C1AC758FE5FEB31FACB7474B112A2E9046C4DB6F95B26B,18 Mar 1998,NULL,Kuwait,NULL,NULL,91324,Consulate General of the State of Kuwait,G001147,NULL,28 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01F44A7C494347C0CE76ABFC33EDE22B4B19813447E1ADFCD143EA1C2F9A5BC7188FE5EA6A1DD654594088C82E9C40B51B556259578FF247CE8B62287016C84AE8,24 May 1995,M,Kuwait,NULL,NULL,NULL,Consulate General of the State of Kuwait,G001147,NULL,06 Sep 2016,Consulate General of the State of Kuwait G001147,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x018CF9AB5BF9B23F6F425DCF0B9F309A43F1F88F6B9C0A32DD7B5BDEC55738C540C3E470887AC92EF7C9442FCFC16B3F1143A48E10075C0F90E8FF0394B7D58A96,17 Jan 1997,M,Kuwait,NULL,00000,NULL,Consulate General of the State of Kuwait,G001147,NULL,06 Sep 2016,Consulate General of the State of Kuwait G001147,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x012A09F95101807404FF07E4364386A87576FE301ADEFDA48442010292D67902AD9DC61EA4ACB1CC1E66BD5403F94A0EA5E57FAB300E6FB2711F52ACC585805A87,18 Apr 1998,F,Kuwait,Kuwait,90094,90094,Consulate General of the State of Kuwait,G001147,NULL,23 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0109AD5959D699B3C839D7873E0BFAF30DF61E3D2DBEEAA7968BEC8C137DDA8181C0A9FB62D7E823386527D827917C7E55E6249F04B3187EC026FBA9532BD1B217,12 Aug 1990,F,Saudi Arabia,Saudi Arabia,11482,NULL,Saudi Arabian Cultural Mission,G001009,NULL,28 Sep 2016,Saudi Arabian Cultural Mission G001009,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x018DEDAE28AE9E6343D9069F66E28365DB5D692AB0BDA4AACF6F8B88F9C3CF4B289D84379B89DB697B6512DF4092B16FF035D717F2BD08EA0E4D9C372791BFB376,10 Aug 1981,F,Saudi Arabia,Saudi Arabia,90024,90024,Saudi Arabian Cultural Mission,G001009,NULL,08 Sep 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0151ABE740074A17DC4480FCD30CF9CB0DE571F8460B5AA666D4DAA3784590F8F67C1421FAA55AF882A2457A31E220FB9DCD7B55A2661656633FE425F7AED07FAE,19 Sep 1989,F,China (Peoples Republic),China (Peoples Republic),90024,NULL,"Disco International, Inc. (Apply ESL.Com)",G000727,Finance,21 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01B1262D7975342D236A09E9A44E34121B5CB891298E941B87D01A4E7A87495DEB319576082794B1E7844573DB02D2E8A9CB17FB05AB5BD238DF40A10C248E6083,21 May 1990,M,United States,United States,90034,NULL,NULL,NULL,NULL,29 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01A5C97144BC8E7C5AE040F6799664D6BE02249A064CEB933CD2B2F6D765CDA8E1DA51D92B1EA453BC204211064764F5DC9E142AB93B4961E91E2A1F16829AA3D1,26 Oct 1997,M,China (Peoples Republic),China (Peoples Republic),91324,91324,NULL,NULL,NULL,02 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01F0D25592DB1181EC2719E944FA79B9763BE63BA7BABFEA76F8A71AC9FC3BC80A8F014BAD00429121F78E83021E7F795BD13320A3B558977B46872C69C274BDE3,15 Nov 1997,F,United States,Italy,20145,NULL,NULL,NULL,NULL,15 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01A1EE0DB2C9BFE6A72083DADF03E8FE72488446C7B521BF94490EE07AC9531284E338B35103CC3C65C41468383F5FBCD91EBF46AE3A096E0C9B429C747805B9D4,01 Aug 1995,F,China (Peoples Republic),China (Peoples Republic),402160,90024,NULL,NULL,art,20 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01D3F1EAA81EC55AE285DB917AA4005BDC5B788B7BE6FD307CBD8D52FA853F68049769773F1D2403967EEAA2A3CA0747BE432D7FC937BA68C4BD55DC16BB4E129B,21 Aug 1998,F,China (Peoples Republic),China (Peoples Republic),93003,NULL,NULL,NULL,NULL,12 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x019BC58D954ADFCD12EB2E0FAFA95A663437570DE404DB09EE99B87273E1ED31C82C1703DC03BCF52C8A421FA897DA13F5558B72B83D3CB4A617F18C03C627175B,15 Dec 1996,M,China (Peoples Republic),China (Peoples Republic),90025,90025,NULL,NULL,NULL,04 Oct 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x010E33F257C03B7BFFBAEDA5FFA94B2465573A818B8EF64C96AE2243F2775B24077688E7B0A9A39DE93E69449302930C601F1C37B470DCB416E9B021B80AB841DC,23 Jun 1972,F,China (Peoples Republic),China (Peoples Republic),90024,NULL,NULL,NULL,Industrial Accounting,01 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x016E7AD8E3A37A393FF2E0936FE40FCA491EB53D6521717721E88888B0D8C74FEFFE515EBEA190E1597FB0F2D4F7B6569E0AFC01007D6CEBA8BC591BD90CE3C30E,19 Jan 1996,NULL,NULL,NULL,40230,NULL,NULL,NULL,NULL,08 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01AC4971BD7DD614E5304D0284022C2442129B4E58FF832243C7735ADD60C03C17387FBE03187EA0B49488D4166AE47D28BD41BC6BB0022DB4EE72F504EAD2E86B,10 Oct 1986,F,Venezuela,NULL,6300,NULL,Vive Campus,G001648,NULL,20 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01FEA0140BAB481E21B0D0215E63BEC94787F6A6F478C47B64D73CCDECEF8E7B0CC52B7489429A21C2651EE5ECB5614691491852F702B01BA58884419BDD15D2C5,23 Aug 1994,F,Russia,Russia,90024,NULL,NULL,NULL,NULL,21 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0185DF70B7F2B8AECCA1F5460E44F59E80576393E270D186FD5FCBCAC0945DF17A506D93263C37B45D1C4887C376F3E67F1EDD9C4D3A1A7050C3F3E638D73BCCC2,28 May 1998,M,Saudi Arabia,NULL,21577,NULL,NULL,NULL,NULL,14 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01D5EE0150B60E471FDB5E0E4FF446C50C9CD915A50571704A6C3E3949172830C3E0AA299F7B3FA8D26D1863B57EEFBB51CBE03E19B77B38FC88CF183EC40BA7BE,11 Mar 1998,F,China (Peoples Republic),China (Peoples Republic),100027,NULL,Empowertrain,G001481,NULL,24 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x013AEEEFF4B64B179504CDED5F23672F6D5F4D807271B9897DAA180DBAAE358372D2AAB9D42618FECE3D852A1C1DFFE5DDBFD84290CC75754F81E9840C9DA90FCB,12 Nov 1988,M,China (Peoples Republic),NULL,90004,NULL,"Disco International, Inc. (Apply ESL.Com)",G000727,NULL,18 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x014F8B7B38A1DE4C8636FF2955A2ADC219EDD000765A45E46473C60030BCBDEC92947665CEA878EADABF4F50B37F37CFB671B5A327C49C43192B6CAB61DF1C557E,09 Sep 1990,M,United States,United States,97333,NULL,Saudi Arabian Cultural Mission,G001009,NULL,06 Sep 2016,Saudi Arabian Cultural Mission G001009,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0109F3FD0977A9AF8A0EC4FCA8708F1A23B82ACDF291D1B3BA2074ABBF8FC61F506AC35C884C2DDA9FCE38CDFF1B365280A70CA24E8862A0E2D6BBB2371252625B,01 Dec 1986,F,China (Peoples Republic),China (Peoples Republic),90068,90068,NULL,NULL,MASTER OF SCIENCE IN E-COMMERCE AND LOGISTICS TECHNOLOGIES,06 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01392869F791A6C153EE10783450A4C920C5E7D1DBFA16570DEFBD4EA1E34A0FEDDF4471F5E5DFA99D9E5993179CE4D26C579AB3E70042A98F32BEBA7FF3C32363,08 Jun 1995,M,China (Peoples Republic),China (Peoples Republic),90024,NULL,NULL,NULL,NULL,26 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x019638C20533447A6D57544AEF6A34C761E19F77AD8BF99C820AD3CEF4D2799865E35C708BBC7F3ECB42EBE0C91D2D9C5C587EBA1904386661DE2A7408B3B4DF01,03 Sep 1996,F,China (Peoples Republic),China (Peoples Republic),90034,NULL,NULL,NULL,NULL,07 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01F6751A2B573DED5D272D982C65FF5FDB843B9A3EC6F524622F4BFCEB4CF35625F94123EB60B616F32404594DDC63CCB9F24C72693D6B0E0647B08A0BBF0D4916,28 Apr 1994,M,China (Peoples Republic),China (Peoples Republic),410021,NULL,Eduteches International,G002145,bachelors,26 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01744529B339BEBA2AE682A9B01DB408A2F4966BB64464B3999D332648FF4DB3F990E88968702B5DCE41A1ECBFB889270FDE0E9748ACEEEE331AA198DF346E42F5,19 Aug 1972,M,Chile,Chile,90024,NULL,Vive Campus,G002240,NULL,20 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01EA55EF5BE9C6B430989243E0784BFCED3C355776B2E06BE11F464C892A2D414FD0FFBB35FCE3E5EB57374C7686CED9E947C120F00DFEBFC1FFD3DC7F06FE895B,17 May 1992,M,Japan,NULL,530-0001,NULL,Ryugaku Journal - Osaka,G000672,NULL,10 Aug 2016,Ryugaku Journal - Osaka G002217,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01C73D1FDA0FB9B5469AF911A1D3812DAC0AE91B7E11F6610D27AE3A86F59ECDD5AC5DB3F83307D3F2CD0B68689292BFE041EA073B0215A0560EFF917FCC543787,20 Oct 1976,F,Japan,Japan,96816,NULL,NULL,NULL,NULL,22 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x011E0AB67C31F70107C8F4EAC9022732740870E0B99E3D9E9581A7E6837F15BA970AECB23ED386A180C325CB7956F2A06916C4B35D5BFA9CE14DB929E6B1E4AB51,06 Jul 1993,F,France,France,90046,90046,Vive Campus,G001648,NULL,15 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01E867262D8F3D34CFB7759028C5FE9113318030BF95CA43BE0144726280807EE865407186623A9A22202BD14B6125DA96FCEFC9BED84F21AE830D69BA05A13739,14 Nov 1990,F,Colombia,Colombia,10022,NULL,NULL,NULL,NULL,03 Oct 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x010C9C413917DD64B2A91CF5218F2CAC45CE8022243A0DEDB08DF5FCD321E51AE70837F4ADE0264EC9790FDE81FBAA68AC544B79E4979C0D3E6376B8957D359B4A,21 Aug 1994,F,Japan,Japan,560-0002,90019,Ryugaku Journal - Osaka (KU),G001376,NULL,15 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0178A800E6742A976DAC3A55FB35A86A83FF7AF60115A100375A7C4EE357C2FE67CF137CD0FA880698E2CB548B196B096086EAE764BFFF1A6A5EA33DEB6B61ED88,22 May 1996,M,China (Peoples Republic),NULL,90024,NULL,"UR Edu & Info Co, Ltd",G000570,NULL,30 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x016705CCAF6CB059122648350BBBC002B8C22AB1B5DCB5AA01EC974CBC3A1EB4841E1B3DD3B186DD39CBF2F8B2CE80C1B440B20D714737F151D3200DF4F5740CCD,02 Jan 1986,F,China (Peoples Republic),China (Peoples Republic),90024,90024,NULL,NULL,NULL,02 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01247AA0B6ECF88E2E69C824E2B3274FB36E5D1ADD600CF96690C304D90581A67E34D0F05C0D816AD527C1C259636FC38BA5B4B554E2A57D1052792981F6E04F1A,17 Jul 1998,M,Kuwait,NULL,91324,91324,Consulate General of the State of Kuwait,G001147,NULL,16 Sep 2016,Consulate General of the State of Kuwait G001147,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0165BCCE9A553481DDF8A57200C7A1E6DBE1D09E7D0437F780623AC6F0CAB41B9BC24FF7DFBF7A5C4E87DCD72E04066C40D5CC4506A7EECC56DFF1BD54ACC2D72D,15 Feb 1995,F,Russia,Russia,90024,NULL,NULL,NULL,NULL,09 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01019FAACE4590B7A6480D5239954B3EE66C07968458F47F9BF41B0CDBBAF6D3C24D3777ED87291FAA35D8B187D64A3BFEDF5EDF240B924BDA770DEE1384F247D5,31 May 1988,M,Chile,NULL,7870076,NULL,Vive Campus,G001648,NULL,12 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01556E04A0C84148596A453AB9AD45FF580054B6DB4FD0239C7DCF3173756931614CE100CDDBD43BFCF0E9095EBF3D3476D9DE066144443DE5C46C42D024E2FD10,07 Aug 1991,F,China (Peoples Republic),China (Peoples Republic),90230,NULL,Empowertrain,G001481,BACHELOR DEGREE,30 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01FAE5CAC5C3B34C72A3DFE4E8344FB111919861D3F356A3496FE12E835ECB72E4C1819695B1CA68108425A889DF6C53F645258DE5E5BAA992A56C60A4A0757F53,01 Mar 1992,M,China (Peoples Republic),China (Peoples Republic),90024,90024,NULL,NULL,NULL,30 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01412E2BF2609E77435E32A83857B180FED5481CAFE7BDCE04CF642480DBF7D837F3323A8297885B90AF39969FCDFBD08DDCCA336BAEE144D82983862F72F0B13B,04 Nov 1992,M,China (Peoples Republic),China (Peoples Republic),90024,90024,NULL,NULL,NULL,02 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01B45F21821482025489203828A0ABBA8BAEF73939ABDBDB9D321C4009D40BC3F17917ADDB311490C6F3F160EB2E3A52C7F3A76314CFED25E32C255A029189DB6C,31 Aug 1993,F,China (Peoples Republic),NULL,91702,NULL,NULL,NULL,NULL,08 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0142FAB69CD12013EC894A9072302F048483543E181939DBC7C8570490B698DA06F36705F3A9EADF468ED4EE771AA65E261FE10D02B7F565D52561349EC2E5571E,08 Apr 1995,F,China (Peoples Republic),China (Peoples Republic),400716,90034,NULL,NULL,NULL,05 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x012F54197D4EEE73B0AA567F014B457CE1CECF534F98C9415F6D0A9DAAA56F506F83A3DD421E901EFB0A29CB6FD656F62EE84C0D7B73671D0CB77FFC12DA68CE0C,12 Sep 1990,M,China (Peoples Republic),China (Peoples Republic),90024,90024,NULL,NULL,NULL,08 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01D2FED2789479C81D20A418FB0B70C0B7B8A90803E4941442E117D7A836E1FE903B9C5C220954E9FDE98E10BDF53C2C1BA3AC3FC5BDA37D118CEF83BD0844308D,15 Jun 1993,F,Japan,NULL,171-0022,90024,JTB Gaiarec Inc.,G001302,NULL,12 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0170FB2984D52BA59A0FE2B20DD41815CAC43AC6A509DAC0CBA0551B08CF1180C94E2EE10CB674B9E45F9776D9FFCD6BFEC7047E6C1DDE82B65704D966FD10543A,25 Dec 1991,F,Taiwan,Taiwan,90024,NULL,Intl Education Expert Union Counseling,G002273,NULL,12 Aug 2016,Intl Education Expert Union Counseling G002273,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0185BB8C056BBFE648671FE10BBDF6A30DC2FCB50D9699A043D1DA90CF5DCD51B63CACA6D4C01E290BC31A82E12B01AE8C2F08B538115AC24B72D08707A65DEB3D,19 Oct 1992,F,Taiwan,NULL,104,90024,D&S Education Consultancy Co,G000572,NULL,07 Sep 2016,NULL,Returning,A,NULL,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0114B163F071B432683A54694487777A05A2448A288817F97804DA2FEE42C3B09B9F5560A52B09EC63CF09B991E35B12A8D3849C6DFA05BAB8363798246FB97D30,04 Dec 1991,M,Taiwan,NULL,91403,NULL,NULL,NULL,NULL,29 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0186BFC05EC5F4172561B2DC53A211D53142294AECB0BF6C40E8B1ADF48011E0D1305CD801770EE618EA1C5A6E513DA0C40141E27364B0A31AA8E698243F0059BB,12 Nov 1989,F,China (Peoples Republic),China (Peoples Republic),20131,NULL,NULL,NULL,NULL,20 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x016DA06AA65C4A750809EA46015583DDD3934D1C00C1B86097D5FB27615A3B1C3A22B149DFE1EC5C8A0A36B47442156640B52FEDEC7AC3BB5D150103BDB64EBEB6,01 Feb 1992,F,China (Peoples Republic),China (Peoples Republic),90024,90024,Can-Achieve International Education Limited,G001963,NULL,11 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01555D4BFFE1161DF7BF05F38A2CF3E34A2AB3162DE6791397B240AF06F4CC2A6165D53F9325CD412D40E96AA09F91B9A74B24325898FEC6E4D7E231B08EC72532,04 Oct 1988,F,China (Peoples Republic),China (Peoples Republic),90024,90024,NULL,NULL,NULL,12 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01600315C9FB3AA74E488328DE554C677BBC78308EC608A8D61BF64A0ADF4A6EDA7F39C0926DAAA35BA98566C4F0922FE82481EBECD0634B1E58ACE00B5F431734,08 Apr 1997,F,China (Peoples Republic),China (Peoples Republic),95014,NULL,NULL,NULL,NULL,01 Sep 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01414FF54DA947BD0C780C6E5F6CA087D61D83C454A35B83B1D9DF960125FDE4021C6B60B5EA46F662B551A4C6DD4FA8B982569D84175AA908E147BA8F03D00A44,08 Sep 1984,M,China (Peoples Republic),China (Peoples Republic),90034,90034,NULL,NULL,NULL,09 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x015C57E8C34836B1D313652BDDD4C7B897EFCF489E44CA563711D1B3863A7D0513C2965051FF3DD4A1C3938982F27DB8CAB8B225B56CEB98E4221819DAB6291A45,21 Sep 1994,F,Kuwait,NULL,NULL,NULL,Consulate General of the State of Kuwait,G001147,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x017BC18EDF63DFA20CC274AF5BF1233994B243C4341C21773F3A8C2BA189751BE914A1FF5A118A55217BB1954102FC3119ACA07DF7D39C15898B1FFBEE64CDDCBF,10 Oct 1989,M,Saudi Arabia,NULL,91325,91325,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01C188DD8F25AA81BC2D36D251474C8FD2CAFE77CAF7210C8EFD371ADCB5565E68D8730FE22FE93E0D96B311D178FD912A404597F9831AB19094E0781F4425807B,26 Apr 1983,F,Saudi Arabia,NULL,90024,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01494F7A159312FC66926B767871AB13D25A2992993AB20419C0CF0E1EEB95F1F9DB0C1649E67FF3A6A3736953D7211F81B97EF3827D2CE184523B36F012B605B1,10 Aug 1996,M,Saudi Arabia,NULL,NULL,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01FCB4F1964D8100207C2FE0669CE9100BD3A9C158F491CE2E597F850A039169A73DB7E912A79A45FBE4AB15F2BA97469CD4F3B50A57609FAC83B53EDB68E4563E,21 Jul 1997,M,Kuwait,NULL,NULL,NULL,Consulate General of the State of Kuwait,G001147,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01B900AFA3DF79ED9C295AA808343B523092CDAD5807C90F91803CC19C60CB1AF5DDC3374041434619396C57CC5BCC6B846CD33F88205B2D7A641C58C16169B2C0,29 Sep 1986,M,Saudi Arabia,NULL,11676,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x015DC7020192A302C86A982784FDD61C78C77C7A3C7242D8507C40493F10D3872DF1892F40E0010D5CF9BC1013B57E6B395036CD1072CB58A1E5F08D107FB87504,22 Mar 1985,M,Saudi Arabia,NULL,90048,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
